Datetime,btc,eth,usdt,bnb,ada,xrp,doge,dot,usdc,icp,bch,matic,uni,ltc,link,xlm,etc,sol,busd,vet,wbtc,theta,eos,trx,fil,aave,shib,xmr,dai,neo,klay,okb,ceth,atom,mkr,cro,bsv,cusdc,miota,cake,rune,xtz,ftt,algo,cdai,safemoon,cel,ksm,ht,btt,luna,AVAX,comp,hbar,leo,snx,dash,egld,sushi,ust,tel,amp,hot,dcr,xem,yfi,zec,waves,tfuel,enj,zil,nexo,chz,near,pax,tusd,hbtc,qtum,hnt,btg,steth,bat,mana,zen,stx,dgb,nano,fei,ont,grt,sc,one,bnt,husd,omg,chsb,ftm,zrx,uma,xsushi
2021-05-12,1064993057463.89,481380994613.09,56741107698.80,103537013034.41,56422785745.78,67993904755.78,64355971521.32,38213129449.27,15739931852.98,0.00,28875566993.58,6510953718.14,19963462059.02,25211637945.36,20651666016.67,16798005006.25,14136942295.38,12215743859.12,7970326014.18,13872876380.08,9805243873.08,10848399961.43,13582247023.18,9923964017.04,10010914357.52,5840328256.48,0.00,8116493371.93,4591918689.76,8197247837.76,5900880526.60,9342087132.50,6313714853.75,6425312579.00,4828286158.23,4478600477.38,7330189639.93,4607898956.00,5799285379.32,6064835446.26,4330544472.53,5454964789.11,5375821247.84,4457096443.71,4854020771.24,6264277475.96,2749996999.10,3941221745.38,6089888725.31,4596667165.90,6281602931.38,4772825464.80,4393666482.88,2332531833.30,3578813901.13,2800398181.76,4334503490.68,3203040646.08,2541921552.59,2069932398.58,3027559573.69,2604937209.50,2309644713.80,2846679026.23,3299437239.91,2927390093.87,3341734619.58,3344379066.12,0.00,2175589548.28,2647754143.40,2186391203.05,2476301689.36,1846883226.32,1196670818.00,1168313748.92,1571866720.71,2734135375.44,1397005290.96,2060413187.67,1375087905.90,2065153034.82,1892127026.36,1599362165.13,1994494575.16,1891868547.16,1199432603.75,1032064249.79,2088842037.08,1797440996.72,1822374358.55,1184236753.06,1547568659.64,822545192.32,1716366346.57,1184073443.57,1986499842.40,1472603552.03,1740187456.86,960097560.89
2021-05-13,935512493150.83,465647015108.64,57651461403.72,94580104074.73,52518502552.04,61123682935.38,53796102921.29,36142903315.04,15720985268.48,0.00,24463063570.17,6923298885.58,20098489560.90,20598042524.23,18348698005.82,14429187300.50,11828078157.04,12440648899.35,7994390961.74,11858612752.90,9027706987.91,9702553369.80,10577227357.28,8955002389.06,9266311898.60,6952088129.94,0.00,7354227389.69,4639035871.10,7091061005.36,5440563831.62,9519627129.64,6295290446.23,5758926860.49,4651666807.30,4027668289.29,6178507669.61,4265139880.08,5237857653.55,5073143111.69,4150503730.34,5138727955.48,5128872417.31,4053865656.34,5037150881.98,5268124898.22,2750815909.02,4381312297.57,6493482233.25,4064196800.71,5875956327.71,4552216260.73,3944732612.07,2073193575.24,3674792327.90,2913007750.36,3639730255.34,3074095948.65,2711584976.12,2106678399.09,2274178320.89,2338844760.81,2033783707.07,2569934997.49,2765950892.44,2594861733.72,3431632383.93,3296336002.88,0.00,1957042388.54,2301631995.41,2076439076.51,2256286389.78,1864658818.40,1181636055.53,1161214560.59,1437907506.87,2215371075.80,1280763780.26,1748254403.66,1328837396.21,1839147507.97,1686776710.63,1492841178.06,1752394656.34,1681657583.57,1516425067.07,1010212549.51,1823193220.85,1630747385.78,1548562036.23,1054201016.25,1472537563.08,799730833.38,1428116955.29,1075320813.95,1614829750.55,1440181602.15,1600995276.62,1106382868.79
2021-05-14,934964766185.96,431105320829.48,57935084385.19,87410286002.95,61871354957.58,62597600197.16,63357827989.87,39682065176.08,16040203996.56,0.00,23351291742.72,6358736812.83,19299424611.49,21139790695.57,18161248503.32,14810075745.09,10908593755.12,11096669650.83,7817745595.44,11847042688.05,8647919724.17,9677115755.11,10115768417.42,8690302697.41,8311079303.98,6447362967.22,0.00,7213997259.51,4505297648.16,6755124780.53,5367574708.97,9369792615.54,5738398608.10,5548055581.05,4277918654.87,4140231250.02,5849935348.15,4394267865.09,5374953920.47,4868936147.89,4138432388.02,5056125099.17,4789191578.93,4082305680.20,4725246911.33,5041931295.21,2633065619.08,4757860989.17,5917544288.12,3999947807.23,6069144094.90,4435737241.66,3922224674.51,2782237570.62,3243465022.66,2810420009.16,3606387175.42,2864630050.80,2471618752.98,2095362683.73,1992913466.75,2223419172.34,1959965420.38,2530352806.02,2785487459.32,2379553342.17,3280444138.93,3174631326.14,0.00,1908017129.79,2241508591.90,1962797388.52,2287280061.79,2078443968.74,1203628889.30,1196491798.44,1367427384.30,2112792471.16,1228061138.84,1622780710.83,1253121744.93,1774560608.31,1653764424.75,1509364438.61,1668073455.32,1652667862.39,1528469140.67,992437163.00,1725425255.36,1597993386.28,1469706034.13,1011175636.85,1377221237.80,806425693.52,1344232946.73,1019048654.96,1550048168.85,1356475464.19,1461181089.29,938720321.99
2021-05-15,935962705739.44,473724804234.68,58027326444.75,93111282325.00,64384940507.75,64571597603.95,73202813078.19,46663358358.63,16300886623.74,0.00,24571593223.12,8948842192.64,20911930977.55,21789243502.81,19873709750.19,15514882512.13,13299878472.63,11689352286.17,7880064392.13,12194197566.99,8757139340.30,10032956873.78,10730767498.76,8971385976.22,8465774806.42,7601094195.51,0.00,7386712970.38,4597620286.45,7099100453.33,6289033735.56,9287049685.96,6446187461.21,6129223743.68,4523531993.54,4233619558.40,6303176033.90,4009175860.22,5403111163.89,5315870372.08,4502204371.51,5380972421.22,5091636761.25,4512014380.45,4240092594.90,5368749254.48,2801867798.69,5245288439.35,6129838866.76,4095917446.83,6310705658.61,4776624358.45,4021614519.29,2830498934.20,3174237785.15,3264720616.55,3758395942.56,2917247199.60,3118665409.78,2103571316.57,2332039532.69,2469179241.83,2120851293.51,2590562541.26,2922955841.72,2815999103.32,3386395278.29,3329702238.87,0.00,1984129690.61,2420283431.69,2188687638.02,2358450143.33,2165924212.74,1206611381.97,1188549830.30,1595269950.35,2265011900.57,1277530813.84,1786728576.57,1377930608.52,1818204769.67,1715197999.63,1638919133.94,1769048050.33,1719939919.15,1658134260.94,1021568120.73,1793341395.04,1668696555.55,1568926315.61,1100232416.36,1484573965.72,836909086.76,1440409285.86,1101031167.07,1753418394.69,1429652552.59,1638451003.44,1255740151.34
2021-05-16,875321252276.11,425715131137.06,58377161526.96,87136325690.68,69699933668.58,68002621654.35,65685563368.05,42873126463.92,16506100925.92,0.00,22067415457.50,10057100055.81,19080609069.71,19963930434.64,17628835724.49,15574027711.24,12107204073.21,11799908298.85,7903129358.91,11297245061.21,8241353427.19,9303797214.71,9772395827.92,8668229957.84,7960734072.48,6587274034.98,7827138285.65,6856794408.63,4620179232.77,6511999798.49,5993526923.19,8694622674.99,5576299697.59,5877552039.32,4160332284.65,3963594100.79,5788921850.40,4006789853.91,5084406122.49,4838459318.86,4234039559.82,4796903507.97,4701635423.41,4207484659.07,4242798848.43,4573185582.16,2636992336.77,4849243670.61,5333658822.78,3835306212.00,5811343033.69,4459775094.31,3554578183.88,2538874499.15,3513045897.52,2952550415.52,3419668402.38,2753083673.09,2728877974.76,2071971554.14,1995700221.66,2251566254.27,1918921415.63,2379978401.44,2675071257.45,2403164232.01,3000898224.72,3111701511.20,0.00,1822043501.16,2238023298.43,1892619502.73,2296262136.65,2235705354.11,1233760586.81,1179846812.09,1498006606.02,2046951365.76,1189201499.15,1651613802.43,1308400999.23,1695599401.40,1591385627.93,1403354328.91,1650825832.30,1539086692.56,1420498155.71,982954332.53,1622054211.15,1613019067.70,1415663192.51,1483590435.11,1347189426.19,855032422.07,1309810353.20,1045630972.80,1576561737.84,1293003825.21,1431634292.33,1133679062.88
2021-05-17,871695620615.74,414265118099.54,58715150844.14,87138236383.10,73310457372.55,67223794128.39,66881415608.25,41909567642.53,16551787203.89,0.00,22078095628.79,10330505695.56,18911255214.57,19862589775.93,17224763462.61,16646823659.94,11990059727.94,12808567896.88,7928575250.62,11500697302.44,8102763022.23,9463228381.27,9658082955.30,8620460401.85,7733651247.38,6623616908.37,8896984975.87,6965838953.49,4686832890.27,6572848248.66,5695511331.54,8196637023.13,5512133915.17,5760684895.93,4080460436.29,3950694248.79,5900345121.51,3953180674.81,5528201784.33,4954146912.49,4629068795.75,4690519409.27,4709739271.85,4246789880.44,4045346600.75,4614816753.13,2612072748.60,4859272774.18,5131291414.50,3860177496.69,6311016435.80,4645139397.75,3517024587.35,2719819702.63,3387793252.67,2879974184.05,3374429689.49,2717627655.84,2766011814.70,2092306172.40,2195750484.66,2162036656.70,2052737166.99,2364369919.23,2754258459.13,2365210480.10,2938142370.59,3021671058.28,0.00,1819343599.62,2222987299.58,1872783806.29,2337174051.92,2196282185.23,1239102902.93,1228615638.11,1475386512.40,1979900071.08,1164114343.61,1640726389.03,1230824404.55,1707437664.52,1564137144.87,1388339749.79,1603504466.52,1601475943.31,1372566383.25,982557000.70,1612153249.29,1581754684.87,1411177677.65,1389714040.38,1329589152.22,875348173.84,1309500170.61,1038256778.83,1595333597.33,1326521427.23,1468250580.01,1121832878.13
2021-05-18,819256623328.73,381161976477.93,58391640940.34,79677505768.43,65556125527.35,68590542697.55,62893452095.60,38675535803.38,17010869514.36,0.00,20362729700.65,10523995820.37,17486595786.41,18997038698.23,15876330601.98,15049782275.37,11415849201.02,12904194705.37,7977174794.56,10518210250.44,7819838792.54,9786515805.77,8773953514.52,8129039310.44,7222443085.14,7464945016.55,8315642450.12,6081646227.10,4729591696.02,6055564389.18,5426991984.10,7571328587.50,5230616220.86,5050278698.53,3861814711.98,3670504805.12,5423259097.94,3983424745.18,5104464524.96,4550672953.39,4448930643.58,4354528015.67,4441189194.00,3929069511.01,4231111605.71,4415118276.60,2641182179.82,5194296839.95,5001632440.20,3637140147.78,5733924394.67,4376339185.09,3618066025.94,2488561158.62,3158389740.74,3145563104.01,2982429886.09,2508062112.14,2751586527.54,2100838021.39,2058995725.68,2027540362.43,1978111740.39,2181177245.79,2526112108.68,2340120716.02,2661111659.48,2716711873.16,0.00,1690344146.79,2058189122.23,1748535082.46,2199397490.73,2155411730.72,1227180832.05,1218788785.13,1370307579.95,1804431367.43,1188748583.28,1632139730.45,1130747577.45,1588158915.10,1416651783.94,1282416598.77,1430155029.89,1440260640.31,1332436531.09,996042448.77,1504216894.97,1475835790.01,1280776081.26,1319348210.33,1241291276.65,858783831.06,1197499585.52,997365161.41,1484206428.91,1240916240.46,1316543002.34,1142646839.30
2021-05-19,800545278567.69,390227141901.12,58284037564.00,78540136205.18,64019956901.88,72852567696.54,62100584438.78,40700856754.29,17015755724.36,0.00,20398957614.97,14970890736.98,18180660856.58,19724820148.49,18028260936.83,14903773591.82,11207341602.18,15371663655.59,7941128445.93,10626284151.01,7655176129.67,9765787684.56,8865797096.91,8322538056.06,7270191227.72,7953335447.11,7816162274.90,6093492201.31,4788633354.74,6132504015.31,5374698900.73,7228994432.55,5346627409.23,5428517027.91,4215326920.03,3766563248.88,5350843486.89,4066128772.32,5192231093.31,4553887781.80,4847047172.25,4714919723.29,4428040529.54,4142842889.27,4238695259.97,4928442476.52,2648036641.68,5391747891.95,4869820047.35,3692168161.73,6041338239.46,4691253616.57,3425996070.95,2770632590.44,2706214069.08,3496254664.18,3073570337.21,2584295115.65,3586125265.61,2101187789.01,2307780912.48,2170342409.43,1959884611.64,2323624335.17,2627215037.36,2630544886.19,2820302153.34,2756495128.43,0.00,1765001406.69,2115631437.95,1736036715.41,2239819127.85,2156036227.07,1246905955.91,1199967046.62,1409040117.06,1825113437.28,1377225396.69,1528946246.31,1170214897.80,1634386268.29,1486848796.21,1279766936.21,1437533114.93,1540716988.23,1320280271.22,976884319.55,1536321528.94,1496465971.06,1299369622.27,1682117640.08,1309803469.36,882057165.82,1206534205.06,1008489146.76,1690351386.56,1345582626.21,1499549288.52,1470824827.35
2021-05-20,697785056487.61,295232973801.78,58182230212.21,53692155787.03,49217494677.80,50091782111.26,43923278362.93,26212334807.34,17448183840.27,0.00,13778854981.00,10775087589.93,12602366216.18,12730475201.31,11703270527.10,10473403446.17,7687428090.42,9921711894.08,7804220750.84,7592912873.05,6737810630.93,6165545822.66,5659710712.90,5834723566.14,4889258658.43,5497935958.79,4754289550.64,3719803497.28,4376926441.55,3981600597.33,4445853346.07,5137226139.07,4303024581.43,3440204972.14,3238172292.70,3153243014.80,3325953926.84,3783270817.55,3316370409.02,3194028886.82,2916973437.91,3118107056.63,3316236017.63,2946478053.69,3675336183.27,2924349032.27,2426188437.63,3300611152.34,3732241831.62,2730031638.32,3763280284.37,3147719253.50,2539293457.14,1837885151.97,2647468703.63,2293085942.36,1964947601.95,1779111033.48,2319199827.63,2083366101.78,1550590792.96,1713320050.16,1341755822.51,1643952830.59,1771519992.67,1716697107.69,1716446472.30,1924109407.14,0.00,1155503732.53,1407078108.21,1239090395.97,1456646437.51,1413301646.74,1287141952.36,1197796070.52,1216035248.60,1176146965.62,1040697815.40,1179306418.73,904861058.51,1140619646.93,1070206575.75,847363704.70,985653344.26,1074147693.62,894411835.44,963192976.45,977514393.61,947901563.60,886851689.36,1067025502.56,994488061.10,864682897.66,785280118.64,798685003.91,1060912773.12,861238881.79,992077581.49,1007025986.58
2021-05-21,759679496751.28,322162621074.80,58467894310.53,60332411437.02,57492844768.26,54238776434.31,51586844260.30,28603677243.81,18304414336.56,0.00,15272853349.89,11274067679.30,13622752331.08,14040960849.56,12918473111.56,11374511191.32,9374860222.19,12171270499.16,8204677537.33,8644311863.35,7260650094.65,7197032005.28,6350982205.17,6347003817.45,6446070387.29,5941216230.25,4735115500.60,5057129645.49,4251440222.39,4856762124.89,4363415732.22,5767175836.72,3992250237.73,3917556281.29,3519894685.79,3231839398.03,3682475836.03,3889753693.20,3638188617.31,3433299773.17,3280373469.48,3433808326.00,3551362799.17,3302534945.21,3212653847.48,3510508366.15,2547708226.15,3466716959.37,4184160675.07,2914099344.72,3885517718.78,3213828553.98,2798152561.44,2299103586.85,2791556779.39,2475523778.78,2296934902.52,1973086786.79,2522491199.55,2075509536.07,1949634703.47,1763561007.78,1515153791.99,1864531211.28,2038473313.84,1845117705.94,2015215271.91,2446373527.47,0.00,1374031891.39,1752744171.21,1376891339.41,1639742444.38,1577821695.39,1374055838.87,1197036724.63,1438208083.68,1390145709.45,1106652601.52,1188470769.76,962371941.76,1298391259.54,1264256646.44,938301866.29,1126689022.36,1291289346.19,1175068353.46,997091021.76,1430021043.26,1096641757.54,980804340.24,1160669957.59,1054005476.12,999500362.42,919921279.61,877477377.07,1135307593.37,969996321.90,1083234201.94,1047601441.07
2021-05-22,698762712553.73,279623071718.59,58629178479.05,49571622639.55,49480611261.00,46156188090.30,45925318261.54,23855622508.17,19503925133.62,17845405572.34,12722665104.22,9299041637.84,11295503726.29,11944342469.87,10818938184.31,9620444535.91,8042999961.90,10430110171.30,8476590206.44,7137443178.68,6741182807.59,6272590876.72,5225105329.66,5582016411.34,5552827818.73,4710693041.03,4033060182.75,4580436050.87,4243099943.38,4044666263.09,3979434198.74,4011924901.73,3407854102.57,3190863033.19,2781226062.15,3185589278.34,3220787727.55,3672607699.29,3016460119.54,2827570909.41,2475914147.77,3014107163.41,3131010511.32,2957658431.65,3206261675.71,2823840563.51,2352085172.17,2956407635.43,2980689561.33,2800017368.06,3133234612.20,2790385622.60,2295555419.01,1990853715.99,2437091219.49,2465605403.08,1888126072.16,1700656633.46,2100463936.71,2038906735.43,1705451361.80,1500663087.81,1356140138.88,1640079563.02,1903263943.00,1562308501.82,1708848263.56,2047574057.45,1427791327.31,1182471724.54,1360546068.68,1122055348.62,1495625114.75,1307725646.04,1402735649.25,1231866293.72,894417885.66,1131043712.32,1149225276.82,1053986412.08,844568022.83,1119763025.68,1076696896.35,1131318111.12,1061532013.46,1099532547.84,988305786.48,992090734.91,1083545915.87,1032429397.96,963483764.83,989011285.60,897399064.96,1042449277.94,789166391.43,767360835.01,894444559.22,865526065.01,907355460.07,867426307.58
2021-05-23,702143968883.52,268503273693.00,59767412543.61,46672829740.58,47192676745.01,41860408304.12,44531404175.96,21860219890.87,19863377445.61,18537096879.44,11843287828.60,7396022257.38,10639247156.10,11340979083.31,10016401298.23,9017361134.43,7481006733.34,8668570148.20,8556058416.39,6594328398.66,6830666216.77,6874317444.12,4903022407.99,5450991930.69,5310542624.92,4294160459.30,4219549159.80,4152188727.51,4234575002.53,3643149795.02,3683459715.37,3665335554.67,3255157427.35,2947119998.65,2515799912.05,3070261733.17,3173298848.95,3262150626.12,2830783689.86,2621029099.51,2275510507.99,2867147909.35,2933962031.42,2983903575.10,3160661452.88,2763796610.71,2521936193.93,2827451797.68,2637234748.02,2600139405.95,2534330719.60,2438234418.09,2007484040.80,2308106579.30,2341244374.64,2308341540.64,1821757874.67,1620305192.76,1878303639.84,2054588720.93,1523529710.97,1397804725.29,1264832504.00,1580233796.20,1793331327.81,1397513746.31,1597557000.11,1801681141.43,1477714568.38,1108356782.97,1390372056.35,1048069201.27,1364323675.61,1218492040.42,1418072508.64,1237847072.23,1204049152.87,1002015823.43,1018057115.53,968481294.60,962431004.97,1019574914.05,1005258910.95,1021649650.87,1017970908.27,1014084397.24,878399132.81,988359010.87,968730468.98,969355613.28,936464356.23,855153402.78,853257139.32,1000637992.68,728188213.49,694432413.31,752227938.10,808354403.07,826193448.59,811286839.73
2021-05-24,654558962027.58,244070264760.93,59697759251.17,40105004419.43,42338798442.81,36912826641.03,40114225403.32,17830097290.17,20479394910.45,17386800143.23,10391316890.26,6761617381.57,8778467225.51,9611483171.04,8541726848.48,8485766451.68,6580593724.65,6741153859.71,8632794188.23,5726194952.66,6302137015.54,6006949705.76,4098034474.15,4530422034.36,4795741720.62,3757266519.39,4034145304.61,4099293418.61,4050740820.61,3050783822.39,2961916163.42,3277790616.38,3149359796.79,2784160580.08,2467125249.21,2474563941.61,2792294267.73,3142757126.23,2513483613.35,2201518185.95,1896015306.29,2421342907.87,2360477790.01,2515812502.79,2804126591.66,2129805906.74,2381118257.09,2349556704.99,2219933034.74,2185098716.64,1648680102.45,2041886573.87,1774770825.58,1977862464.17,2402211417.69,1810501470.23,1539068777.41,1518262175.69,1515729702.33,1977566229.29,1313585643.44,1147279158.93,1089261925.22,1374648749.12,1502791991.19,1178888622.67,1271477428.58,1485747510.68,1309415472.94,882838078.05,1057951750.18,820455647.84,1146381090.35,1028382602.95,1427525606.28,1248602264.54,1088026847.76,842360185.70,945143879.74,899626278.17,867119265.01,837634512.57,820824905.50,807458724.66,957347993.00,897559537.30,765285997.04,1008205095.29,786471333.82,798414313.80,732464029.60,763246120.66,728470921.34,1050928555.16,601442793.15,565864122.76,639852684.62,668730553.57,700682213.68,575485688.53
2021-05-25,723143072419.72,306046123107.58,59790210429.48,52912859480.87,49369920022.32,45475035158.98,47102789101.96,22978156612.95,20822322852.92,18517706292.57,14133975068.12,10557515608.11,12878834883.38,12240096630.83,11186843878.06,9965889985.73,9266432000.50,8456340961.64,8629870726.93,7402710637.99,7027564873.80,6662708702.61,5307986912.92,5475573806.07,5480691936.27,4912092159.49,5282047508.11,4559751625.66,4214647418.36,3774113801.32,3857571288.08,4122005742.97,3815503425.88,3394865288.37,3772388849.38,3131901009.29,3366375434.55,3228868326.49,2949833230.10,3013888902.13,2414109861.75,2919720879.44,2923778082.11,2973876170.06,2809933100.82,2734975002.74,2620629608.40,3069912102.29,2923558689.44,2542367960.26,2606656300.92,2506451157.74,2190354848.26,2149165505.04,2259145548.35,2136874717.63,2021575448.75,1841722827.13,2017682003.62,1956466938.03,1680136849.34,1441963126.09,1351453004.80,1706326302.83,1747211332.59,1749399291.17,1628005596.87,1728030113.61,1472265443.91,1180334754.19,1302098445.57,1174470822.15,1397451132.62,1252456176.99,1405270034.31,1256356745.51,1228874881.02,1157036895.53,1130487241.19,1115927723.60,1078149785.25,1082670204.97,1015848913.47,1196641321.58,1130327530.61,1013397842.57,986873410.96,1033473560.45,983207551.16,1002481250.83,860129684.56,1029533991.35,900913949.30,1040654216.49,882917015.75,774797246.54,862221479.18,824088042.43,857896907.44,817860638.80
